uu_id,total_claims
0ec62f637d74da7c87e17df0472adc9c,33.36583154
0f3d45341a5b113b813ffb7be7f58bab,37.36149808
0f5ec80262ef9381894a9b6774426bac,22.99033287
107e172e254622c78fe9fc8488a89750,27.88465068
11a50500827cd49f0ae130201184724f,34.90634181
11c6b515b4d7bae629a2846ef29578dd,42.99466914
124fe6d04692c372ffc4f84fc99f480d,53.68764285
1253e0271ddff4dfc6fcd05a85f26b24,53.57771646
12854fba5f1461fff57f94a87f76b196,34.77817936
13b7d682e844ec03d93ed9b77e08e022,29.3956383
1400fd6122c6fe7582a30ee1280beb4b,49.38412311
142aacf840a655687cc387024c43dada,41.18486502
147837d751cb44500754e9620204f8d6,48.20932477
14ceb8012cb1b912044297c8933cfcfc,43.71109021
15118b0768fba87d2ac7770249b5fb36,42.0770673
152a373901a20ade58dc56c1f6ef9b96,45.99228494
162336eb4c027032998bfe5ef5c358a9,33.46860278
16b7c822c473ad7ae97c31f156448fd1,41.1219796
16b9d35c6d253c30527eb2de8d2d1bb9,36.35907475
176498e260535f30832c0eae2ad929e5,43.71393782
179a3fb4630992ff1f9112970d61f00f,38.88519877
17eb58bb239f3bad95a6cac384c3db8f,40.58782975
17f8641c080bd91fd39d6767f211beb1,45.06598486
184e8a1febbf737c9865b40ac43d92ee,34.80868611
185934a4a763c75d7cf56e6bb6969b85,31.78113771
18792af8852f8d0c77371eb582a87ef9,37.90113268
189ec3db9a2f39daa19efe5b2aac5c3c,33.3894828
1901b891f05515a8c22c05ef58baba38,38.68123684
196c37e49c98e0b8cdd142c001431a7a,43.13941795
1988578e35b2d1211f45cee910250ca6,49.42373914
19c0ba2728a6971ff9c1301f3bf17f59,32.01652238
19c67bc8ebde91e2708c63126b47df80,24.83598747
19d5343e0e67d75fc019b20f818852ed,35.6985706
1a125bdae03722d1c28eb1d75f5b8c6c,49.11754375
1a37add233259107b266614f22bffd9b,37.13141509
1b7425c1ee8dc2465ef939286316744c,54.70197322
1b9442255df739009fd07412cd1ae6a1,42.73109077
1ba8e8f6caf333a10ab33d1add51b960,53.16606918
1baabe619d226c9e7f1ef756fb41432b,42.90162198
1cc5287e760639ac8ae733c0f2e7d2c3,35.36527507
1cfa398bb519d8557e0da4dd6642fc17,40.66652561
1de9ff0c2406f9c998b2b915009389a5,45.64583333
1e86730cef0c1021f0048c175fc96184,73.25679364
1ec881fbb0021331b2b29c95049284fb,79.23714621
1f24014b092a7ba6a1faaac5edaac47b,34.05330347
1f53903c302f96fd0e8a36d02364bbca,44.53531364
1f644f22b669609519942f3ad6abd2a9,32.24818476
1fc50fb37c0734d85581fe5e605fe7c5,70.05321534
1fe978b588e12780393047c4294e4c8a,25.04886108
1ff6c35729b7030198ba6914e7d505b5,31.78205392
20138fee236745fe79062ddc74086cea,27.47127151
2094eb904cf826728093f0e2713d2e30,33.51618321
20db450280ec6846d7a829a6ba40ccac,39.5427319
20f4c86519a3b3707ee4240f6668ed87,31.17775906
20f6fd3e9f0d1f997481861655cad7e4,50.53185139
21957d5517323845818d87623589e1ba,60.18609881
21e1cd7e5f1d3786ef99af1148901c1f,26.73773319
226543605fd26b4bce3e1ec728b04c58,35.59438686
23107d122bc10748b6886790beaebff6,26.29671965
23166982f7b2f8e71b6a9f5e11f7d0a4,26.26442819
23acd2b2612afb7f781e5eb920d119c8,37.00675419
241f741bee0eb0ce595304d106811776,30.97877723
2420ca4ef50459c0bcc8fdeb8ee35a68,29.78228654
2456c31231ec5a6931f78f305668d39a,40.0929486
24c8b349877e075f8d1b3b4e73dd4a53,39.53211303
24f871b664684c15caad90bc237ff40d,29.16355017
252a2ed7c274d70360b8e7168c2493ba,34.39352763
2573f708938c5727d18cd6d43589c551,40.8321264
258c76c5552e3c876c3e24e9658c0205,49.58912001
259cefdc31d6b544670360ba802a9f3e,34.22436054
25a57fe39e03c632125308737a7d3769,66.4226777
25f9cfb8488ebf12f28e2bf44754984d,50.45423977
262fb7a61158744eb90edf77504c6622,33.06282375
2686710e45843273cb902096aee8d8ab,47.57651651
26c71b31d464bc7bedc8aed7e5c6e641,44.85734527
2788f24947b2fc8fcc0ded4a4403d9ff,36.04918848
27a707c98b1a2316dd00df2309a628c4,57.63827044
2835004b63bf80d6929a55a6d14842e1,37.93382981
28a3b7eb2773c14c339cb3a4e7ef3be1,41.37588875
2a0f380e277560b810399f7c6a01e76e,69.71080299
2a62116efd5f9a6da7b4ce2803eba96d,34.16100344
2a7f196a773a4dce36a9f57828d1104f,73.98357781
2a94597ba58d94ed5e0150745e349e72,30.80614027
2abcc76cb090a71fa709f96a2d52e936,31.08998098
2addd2459a7027fd4ebb3da3d05a7015,50.66275145
2af35a38ee1416c5532a5e35425ecbb8,40.88617565
2b4f94600254e0f271c110161e841358,47.17914112
2b6b2f2e6d3340e7d9ae46cd41eaef1b,29.98023316
2cdd008e5ed8dda4500abddebdded776,23.76726982
2ce8c1fbabbed69343d1af45e99c4839,30.54265343
2cf2998ecfaf6771ef650ffa571001d2,23.49320421
2d19305e3ee06c83f1247ddda5c70d57,40.99531057
2d9ac028e98bd900aa1c5f69bef26d59,34.36847599
2db2c67aed99c51c9d00d01f14030608,44.36514407
2ddb832dc6e28aba32224f559c5f0b63,33.18543765
2dedb86602589ad3cf8a09380ce032d1,44.33142126
2e5ce8db91333a31fb0d0ea14bd721fc,37.72208244
2e6f7ee3f6f1ea9096625cbcb38e54cd,34.86048131
308dbcf98f1967bd1c6703fdbc9b09ce,26.94024393
3098ba7b30da9acf99e1d491a22e01e5,71.35958385
318f81c51dc1b03b38314b8035041f1b,40.40976302
318f8580dab148310f87b072fd9f6c9f,46.21525255
3193b3205553224c47be06622d7b044d,50.49920066
31cf431573299eca8a9bed4dce002682,34.04013791
3224483a60925de51923d51b10a00141,39.31583589
32686c399e21429791a419c0146217c9,84.30349697
335cc011139e7b382b82dca6112261a7,22.36691395
33c4302fb88e93ea520a346fe2853209,99.08765084
33d3ab109aff23dd52f83e4f2e34a9ab,27.94413366
33e02dcbd90a87549fca00dd809f6855,39.26624536
33eee76748953453ca6ea4ba51515157,38.4181337
33f8f477e670b3cac704f4c0faa6e318,36.56227655
3414d2f6c99c06707f7315c4b8ccfa7b,32.17974018
3486bd02f78402f4a351cbdd57c619b3,24.39532891
348c852abba65f89cd8af9395d6069d8,40.01712792
34ace0fda1bd8217d5cd6928f682a2c7,32.49548791
34bfaf69f2c4a13f22aa9ff45f68dbd8,38.10654905
34c8ba07f9b3b98fb38255b4da82666e,42.30364967
34e549c7d12fec4d1f73e0ea56a4129d,36.43524715
34e6adeedc3b344eb183a0b5e8b4b774,84.40133329
3519d8e456e873ab4d7cd07a279258d5,35.63839397
354a2f45d639bf607163edf066e46bcc,29.54681042
356a1a7895c28bafa7cc992c80acabc6,45.79733811
357f5440e4c43089f354a787fb54a566,29.47296044
358cb073759d71d8abe8d6eaf7a3ead5,40.04963934
35ada71743cfb77aca10c389e36caa28,56.13675214
35efd807ac1f3b14cd75247626d14bcc,27.88526694
3611ab4b321d4532f1f18b13d1fd3b93,34.8158583
36a311f8601d24a717e8ce4a02f68813,40.53005763
36bb5cef179c00b1e3d83994f1621285,36.6479018
370a5fb730297d91eb3443d50582515e,42.34880409
372da1eb8e36402594c78c56ff5f25f7,37.08973229
37495d17e82f7df326bfc2c4c090f7b7,58.07786397
37764864ca63ddd673dc93d29f96c83e,29.8837146
37a4e065c1dbf28edc1b87894b9a6f16,40.42228648
37f919a1e9e43e3d51f77b531e20d568,39.20276835
38401e9a5f9c851411c2b1e2da5007e2,42.26191703
38a196258cf314f1f9a2b4ffc66cd72d,45.36546862
38e264ca88c300dc19938de0abc88ec4,26.97197324
395702b93c95499f70d36073ba97df97,38.84800883
39731e230d31790ed1c415193dfd2213,29.59491403
39a100d6d185266c9a61f621e3461ca9,33.31852168
3a06ebc9f5fcb0797c7aa171ca3d4c9b,36.36223768
3a40f9f36533037a0dc9f426b87bf8d5,65.63427523
3aa0a81e436042726e3913394182a6eb,34.13620939
3aabf31021ceac43826641fdef4d0a67,35.35046534
3ab51afe79cd17cc396e3783be56380c,43.65954911
3ac19461ea7efd6c892f9aba99ca55cd,40.31431368
3b027eaa3fd24d75ae7bab36c0ce14c9,25.38738955
3c887b182d660a9a6b874c5f9b4f3f61,80.30669014
3d5c4d633d7c5171d91cc9a073eceb3a,46.47423665
3d92e555e615d2c79dce4b5a3b968aa2,42.84544164
3eaeeb015822cc1c6b77c914fae0d087,44.1120983
3ebec5c7e13f05f1772dae73f3a1f5e0,55.86153158
3ee18ba7db3684572d17552a8866ecdb,34.41390119
3f395ceb6ff535acde2109903b9cc390,35.72987357
3fafd824892198e078c4dfcd6a26d7cf,42.51174592
4084f9199d73deb5cf6dd200a5db1c80,55.48304872
41c52049e861283422fc8f4dd90b69ef,34.15708259
42050aa6b5b2ba61df8e345f046bb28c,34.36246938
420b44cc7e3f55d738df565421e59941,33.02552965
42515c8cb5172bb5f97d4fe84a25bc54,29.29390667
4258714000b9209afeb28e3032d8873d,47.07812629
42606376eba36d3065753ab0013f4c14,44.57527591
428eb6cee0cde4cf456669db4f6eac9a,31.4779909
42dec75b5a3b02de7908789cc6649e6d,67.74258737
42df91b0e4f4ad643b33ed635018d92c,35.34799686
43270319e62916d8a67595d430de3de3,38.57011801
4338a76c28b57d89da8a28cf06adcf73,33.96936407
4368ac6502dd50bc209781d0d0f660f4,32.99258316
437523120b5bcbb4f6f5502c8216f2d0,26.71979954
43a4687a317d6b9664764005eec56ba1,35.95001742
441519fbb02b948549a2593f0c6a8211,80.31348157
441fe76bbd49f5f90db39107afa7bf89,39.55051891
442a1b8f964352b0845991efdfe0a83a,34.88208793
44585653fcc97ff048845c7718889631,45.5560833
445ccda085809824099ff41f0ed427e5,83.47188832
44610534f2a03a72609764f95834c7f8,39.46250016
447d5984bb8a8179bff002ccd1bba162,41.11091283
44b536bc331508ead5793ba2a6010098,42.16020697
45107eea9efe966bb3da50d421bc6abb,31.87001822
451262a076827ead70bf9e87ef6d4840,62.23657712
454833913491c57961445efd7ec11847,37.86925384
45c8cf419dd4c4b442dbf3603ba94379,45.82786519
46162610c0552b4b106e998c2f535182,30.32833001
461637d0edf7d72b7ca711e7b019553e,47.45866291
461f4a6d476cf7257e9b4ab8b9371885,59.72694536
46b2882ec4c373527ec33f7bd4f1388d,68.91489212
46c4f6c75e663b1ca82ea7994e6d83d3,43.26420831
46c92d587470f0bc73b7474ac0fd41ca,56.77601394
46e96d9a3529a65f56d9e6a8dd33fc87,33.12895061
471301a66d4c4feb1f474cf934be8999,36.34039832
47c8aed58d4f8606c68086f8d260fbba,31.62902282
47ef7e3c1efab409502a8e4c675654f6,35.31439288
47f0290645712229fd4f8f1fe7dc6b05,30.47484554
481b365a771dc6d05bcfa5e38cf33731,51.89249273
485c93cc57e1e1cf6d9ec0c328a69de9,31.38790889
4869240f378dd59f04a0a083c0fe6c03,68.121286
48752f9ac7c72819e56bcccceefee7a6,66.46477305
489a93264d03adecc4589fd9cd34ad36,29.33041182
48ac5846d8d781fd5b7c6a863a572359,41.69153421
48d1b41c0e356998f9f60ea534f1326f,53.11117352
490c114070bda0707d95924d03159c87,41.83598429
4970ee12a7c6df8152a148a6ade63281,33.93476995
4988189262a81dbef85220422f5277fd,29.0735711
49a64f32defe09e4ff142b746d99cebd,37.07966858
49db9fb3ad83b0f81327739f7d47293b,36.39323235
4a22571b2563761671604973ba849ef5,64.97599387
4a6ae3b5be1b9b7c10c177e1b9fded82,26.54998276
4ac174f0b00fadd0261afdc6a0ec70f7,27.59648298
4add23fe6ce8d0657fb1ba3397f695cb,35.73176836
4ae6ec3966041cfd48820dce5998e2e3,30.16714286
4afe48f53f3ff7563ba99925e0fca873,35.24319249
4b64982fb643e7eee44ce1ef8929cb44,39.84944168
4c612ffd5f49d054536c369580b91474,64.14438521
4ca0a1c6a388982e4526ff6843825010,92.29104677
4cf5a6ca5bc512af4d9c656eaeb4d279,70.52307121
4da27496ea51392169807ce30edde6bf,51.56040256
4e3514e61fd5e471e005f8c17f9e0941,32.01792398
4e47a34030916597b6293593de5016a2,75.7222571
4e7a98a2f8a964ee4de8a2cc5299c880,26.15315315
4e98062236f32c50ab15d554863c18ea,39.28421356
4ed4b67acaf7b9c4d039e01d9d8c4b6a,32.20679647
4f29e610a96a3433ee0a9c7701ca061c,29.71656903
4f3351a91e93c86b025e1efba3f4b324,48.41558686
4f759ae9a62cf5a99ab7dfeb2d7ae578,24.88332727
4fcf06b3645f8cb516215da638ce5f7f,55.06164384
4fe5a3188b15f262431ed884f3619d8b,39.21308296
50088293eaca82f8c05e74c7aa38733f,44.5468513
50189ff4834f20e0fd0a69ef1510af9b,34.65578778
50247c509e6c47b550a516f66e35c1d1,35.72897576
5091d0be49e94dc89756d9b0dd743214,71.15357188
509bb3bbb17fd8e706d0af7d5c734813,30.89598912
516a760c644c21ff41a8cd20b6fb73bf,76.49169019
51a955afdcc0c4de1b57a881226925c0,37.23564254
51af2e559924bc5ac87f549c8779ba37,39.88064414
51fbe8128122269363fc5de51e640ea7,48.23792434
52341b7215e0fb673d35b8a9638eeecf,54.72190284
525b23efbddb7f2cbf3ebcd7453ec1f2,30.12965153
52f393e27a5d94231575ab9bfa341bcf,58.45270128
53405bf66812a9f2623a307de572c11e,81.84671847
5530c743ed9acfbd5d9ce30aa9b5a394,33.70040438
55b3a08bb5ac8ee0f151cd2f7440f246,44.08363101
55b6b1dba26920365446cb5e4e3312cc,35.9925805
56851c8621607ae081c4e5bfc667057d,50.82824419
56bda416b9b7a5255fcfa4e43fab70ae,29.59797433
56d73815bdda97aca8e26051183ed3ba,35.81673258
570cad3aa383db963c5adae02b0d555a,34.70447444
573a6b381bcac59719ed61afb7f1da8f,49.64549548
573d4d84369b488540357a04f6025799,35.11308642
5744a323eb20d22fbe14f2913989cb86,48.28284674
574ff76bf046909190b36c41ec5ad4ad,67.94313827
57b5494f2cb032878b1d16eee6be3fcf,29.38982822
58313733000358ab97030c3688616a8b,40.64248583
5846c7b267dc6e4b00863277e3582f80,29.84691654
585f8731c2255d6b3f817a31180848b9,44.23039454
58c85b68415bc08c49b2a430cee9f2f9,55.71842145
592a852d462dffe18312976a3da5b7d8,34.09254426
592f2bae77a77f0721533ce7f3926d64,38.55447032
59c328dcbc60a6daa502a630eefd304b,27.32046789
5a2c726a9af1492d08478394a7938cc8,34.1192275
5a9758f65f001b6432ff31ff64a459d7,33.846043
5aef70478b1bb50e1207bb1864a03ab0,44.84303797
5b314b0bfd5e4349af1e764eafbed2b5,37.04066931
5b5f642bf566e944c9bdac9840bf1e81,38.66343802
5b8dd5be2b1e709f1cde61ab9438a8cb,36.45800226
5b94c4051902ded2565de3ddc399945c,32.70117213
5ba7caaa7b10591d00eec45bf939284c,32.52239705
5bf51fc2e162d6faf9e3cf79e4198378,38.50728863
5c034ab90d217bb1b993b22daaf1c27e,34.54372723
5c04f20bd2f8552aa7ac210dc01292fb,49.26616495
5c16723691805b4b6a90bce32128b6c9,34.25156495
5c43cbf8f0d860e91a9160706ea9b7d8,38.19795828
5c7818ed3288c52a41df3b029ca08237,29.7054037
5c79d376ac31aa05924b3adaf6460644,56.70160374
5cf246c0ac65111ad033eaf315eb7c6e,47.95574337
5d2c6475b1f6372e1b8317e752a54044,27.00957773
5d5108b316b72b7405ab0a2d5604515a,24.67593549
5db93f554d0a9df617e6e51043049dc4,48.86301996
5e7ed345c29fd74bd6ecfd7d37bf1b9a,32.42355945
5e819ecea31bac6db64c0ccf48818fa8,81.27661057
5f7f03a3797bb112aaadac83bc654303,33.60622914
5f9844eb68630b75decbafdfa4974943,89.78051868
5fe0dbe328785bc4e6bfe3b5609cf17d,37.30956656
601ff2c0fd709298f6644ad0e766b2d6,42.05794698
60946318ef5818fdfd1e931128ef391a,33.87436176
6097392579ec0ffc3d4e3c31c47c4d22,42.73336555
611d017c18252d6de5f3e457edf879fa,30.35664284
6167d550c0cdd68c799d372c5df97acb,38.37114779
618bd975f55a022bd54daf828c1f7ce5,81.74646644
6264b9e2991702fdb7541b9c70373b00,27.9995841
627f0516c61e02f14a399ff99aaf141c,49.86149147
62c98184733aafbfe5f35f9368b6572d,43.72058427
63b65e67206ef8201d3df16a8fc518b7,53.91628255
63cf0d83a2d02d554965073e71e93e08,53.53071433
63fc3e82740fcc3de0e5cf76fb4f96fe,38.47896006
643cb3ac260aa77c211811488be308a1,37.10008202
6505dba31a2e5fa96251a7ba5d2fc1a0,38.57469877
65250918cc0f47e5140de5c81ef57588,27.52312782
65c933853ba6f9ad80097936c2924aa6,32.08771735
65cee6f5dd8998a09325acf040c3c728,31.56917631
663b0660c9f85a475e5b7ce499dc48a3,58.2828151
666c7361f0603c0cb4b783beddb796d8,30.68437929
67407bf95ef751acc3accd630226b53d,69.82734632
676fffaaecefffe4ce93ca264c5c3c36,27.5016466
67bbd99237964244c2ad3d0531394291,63.28897523
6803d35ef14c26cc19b7d9dacaa80672,68.80127289
68153b89651358b0e4dab495d4feb3e9,38.65743046
682977ba90bdce971adbc9ff14559a4a,26.97588749
6877b5946ab2ee471e4c546252057f29,93.09004332
68e5bdd9fde563b534c8a38dfddb6146,40.30700735
69526eccc945f6249d4f84a4c469fc9c,51.0940515
695e104bd84215f8226793190ee20baf,31.7440344
6a5609f385912113b6f1014b958ed748,42.00105731
6aac783fc30a1c905d2f954633f48610,45.16198099
6ac331ecae4b7e4dd2750893612331f9,47.28932777
6b22ecccaddde4516a88c6981373daf3,26.26415094
6b778af080e42bb4b461bbc4ed1b666c,50.49440786
6b874697041834e752690095d19c5c4a,25.94993484
6bc590ccd895d32877228c363a07d90f,45.42616614
6bdcabb0a40d03f8901d1d0e4a5124dc,36.23903552
6c1ad176e4007cf241439f6113a927ca,39.63965775
6c316cb2fc150a2f9fd50925926fc1f8,47.72817309
6cd923e2eebf6dbd10f781e8a35e4a99,26.46039217
6d4dc6590c52c9b265d5003bf90ddbbb,29.24138797
6dfc8001dd565da10a031ba55e28d49e,35.25083966
6e0528e64f2739651a8b344f0fa485ca,34.64791779
6e585a6e6fc9cd621d7f73b92c292214,47.34613196
6e60bee4ae2514ab6d01b53b70b9aba8,38.21885644
6e869e8356fa1fd6ba750b7c894ffc1c,32.98372402
6ebc3229633f1c8d07df392a56b40cd3,37.60909015
6f401b51e4dc8b3446b5829c6fc63bf9,34.75666613
6f483941cceef95c97d28b4f904a0d57,35.17016855
6f4d4f6c95e1e0cc267775d267a4cdc8,40.3483299
6f8e1d8675599874d576b80bd1427c67,39.04750541
6fd83deba0f3282dbae64674528a787e,30.42390906
70077360c4805acada195b59cbbe1c78,44.41174859
71ba94a96201d612cd3b885a5ee21570,23.79361179
72c70f24720aadcc4f5892ce4ab56ad5,44.1903525
731ddb089399afebca516d0a8a23e22e,33.49342887
733d0fa66aa7cad3330acffe30d6dc17,46.05994396
73511ceea2ca3ffb874aa4f2ef0563f9,28.04828362
73d5774fcec2fdbf1cc38dd0dbd4fc3d,32.484417
73f4743391528aba9a1f37b16aab6164,48.42703379
74750b57944c90e340d2c5036cc95376,31.25620453
747f8bc2b0c8c0a04d29caa4cfe327d2,27.88370772
749dce574f9c1035c071c39b024af594,32.1976473
74c5fdc6aac736fa7cf9b5d45c501a03,55.57986832
751922882e03d050798c55599e80cc85,35.87199389
751d90d27c5969913c35fc26a76357ef,31.98824375
7543f592268fa4a8ae1bfbf06b36a8aa,53.78376274
75acd0440be9543a96bddb1fb4973f26,52.37546913
75db3baff27b92ecda8651b35117d356,73.21835598
75e29fbf681468981f8f47a62e4c2d4a,42.74801198
768df6445dd896601fe97aff13573ce4,30.93236653
771f2c1b446935da229b6855fb0f52f8,36.0822572
772f54511e2ccdad04e4fc903bbd19cc,38.70071745
778946d9696cd6c95f57e8b1e6336389,38.4429562
7883542537dbcb8a7a23c58dbdc7e9a6,29.00800949
78c0e3a8c111d7183e52a78954e9fba6,32.33533584
7908204b26570d16b10ac1d4b86092ca,27.34752956
7953cef088684d6a82637fe6a9e7e7a8,66.05702473
79591db02fef1e87d1c481af50ca4981,36.56681464
79eac08ecb85fe17d8d532bfa660932f,25.46168982
7a3c45dff186e7416bc95abd6668f65b,63.18822963
7aad2bd27761397960e7f2e139ad0b9e,28.85892336
7ab86f26bdf5e743b0f0adf08df559e3,32.03767257
7b1f33221592c5bc981035ecfcd359f9,53.91604938
7b208b710114a393f20ec464c7849157,77.0883709
7b4b81e3e66af9462dc475aa2e7427a1,57.38370593
7b67eb2512a721025efe5cb967a38aff,33.07552211
7b83807ca46059b03a97062363dd2ee0,30.57573081
7b96e777f23829dee1139f644a78ea06,37.98979013
7bff91298a7f07d1cdcc7cb13c49eb41,55.43091414
7c570ea23642d08f4e1dac443dfca6c0,73.7534664
7c8e4a2171c253411138d6e3a4399620,43.16774419
7cb24a5da8cc4eb35826d53188b7bf0e,33.70887011
7cf24c78c601ab6a16ab1607a5426d29,33.31836357
7d77f63f5ce04c96659ce9b56c0821a6,23.82257155
7db21914b51383eac7cde1f00838010a,27.16478236
7df3e38fbdab0a32ca0fa9fb6c8bd8c4,61.08751352
7e2478517261a19d87c0ab2e737fb25f,54.86503374
7e3e3d2f2f2b4f20fa63c425271e08e4,50.51745943
7ead80446fe71662ccac9668fa747eb1,26.86060047
7ee27423441d3bced123afcec6335da8,32.20822878
7eeae8c98cf4678be80f35a01f25fe6c,56.32231165
7f03993433e0dcfaf1edd99996d583a4,24.94740059
7f9c903be0e820137bd63ee9e9a97af8,35.11542201
7fa3f3ac657669e08f4d9a56220d5584,34.15702679
8125fef43a54c94fe84419fa44753a62,34.80817048
81391259f08e019dab2e6779a175134a,52.22185048
8148e1ff3d4b851bd543ba084b343606,25.24205496
81594c0c7e4ef4c4cdbb7133d01cb361,61.83962935
8236e0d2df83f079ad33ff54ad4e518b,46.62047328
8267c703abd7db102110ec19c18ae372,33.02209568
82abd8252042eef06aa177ea285c623b,47.5526591
82b9ea58ff3d04a35df8deba80644a0e,39.11675672
83c50622877cfe93afd3a7c91554578d,40.68797508
84a931f2422161164a43a75d25e33654,37.7307571
84d733009dbecc6a1443e5bc2a64d32c,45.09890636
8510e2098ac8ad0ef2daad3ee7ebfffc,29.54864921
85169ebeec46900a7621d029acd10a94,32.7741579
8603a2d5e694bbef6d3eec4dfc4119b6,26.90027336
862f88264e4bdb239089465784dbe203,36.44661976
873d6efb7da66cc178107bceecb1a75e,35.41409121
8886e3a00a8deff373370c1d7f276d04,34.62576894
8932b66a9b94dcf03c942facc50ff401,46.11895056
895dc12658aa9f8e13a94b920b64dee4,40.0971549
89ca758dd8e4958d6e8e32ccb439c638,48.08412049
89db61c41d2e8045fc298633ea4fb739,28.16590688
8ac85c3e00e200910bf73b909d6f970b,40.50354585
8b3b762a9010e36e084aae4c305d1b06,49.09141668
8b737a167ef2e623abed4c4243ed8b8d,41.64380306
8ba19786b86ae124a9d7eaa054f15d23,24.96705119
8baa08eb0d7462333382e51f72737b14,30.26269908
8bd0ea6135863d32feb9ac04ee761585,30.84130819
8c32b67f90d4fa6973e5a757fa73dea2,32.81029988
8c9d2aa90948679972a9382aadcc6001,46.37168351
8cb479dc5fba577ea3013a189045ff7b,45.61607143
8cc5579ada546380bcf2663e0692e520,29.28845715
8ce569bbea13d8c92615e2cff87dcb0d,40.9751638
8ce77d1232a3746ba2fa99023f5ca3af,29.197717
8d4837b174344462ac0acf31aced69e2,32.50885368
8d4a78dc3956df8b087cbd29b454c5de,37.07811779
8d7022c454fc05456cfb4b9cadf5f109,45.10193605
8d80cca2d9dd63e42dbdf342e647a2f7,28.95409704
8dad735d80cf4a1768bbf15c68e3afa7,40.14334331
8e07689aa3c1bc51a7166b485305ccd9,35.88585132
8ed377ac3767ffda176fcdea40bcd7e4,58.38066715
8eef3f1453830d1939aae4e774e87c53,52.13797678
8ef1157dbdc4690451e5ce30691a6dee,64.97957822
8f509e95bff699e2f6407a7bbf1d2a30,48.09249896
8f6d672aa18dfb61eff5c3fec1b24b61,27.77320046
8f782a6153268c6031e31784e2d4eae2,40.40453365
8fa5decd2f119f47a50e581a8d2fe78a,44.72704791
9043705be859ea77f94b55e99fb7220c,31.40140337
9067053e8719d5cd878ba6351d817310,50.43039151
90739bd7bef34a2183fc657754185954,35.63080864
90ad72d20c1a2ad8208ab4f066e16219,38.67539742
91528ef40913b5aded8fbc5aee609300,23.39651602
9190faf02ca1ba21cc348c746efb6831,28.41463624
91ec70e2da02ad3cb9ae962a7452be48,33.3084335
9200a2b83d869882f514fa76e6bcd05c,36.45117121
920b9820c654673d472494c346da5651,56.40082227
9210cb0f98eb60d3d64dfb6f003c762a,32.79237552
931e7312a52b294244e6e05d33134c1e,89.4036677
932a58530abff8a48558e2a15639d453,38.742536
933c9823e96f568d909777edaf1c4063,27.62050915
939e1edba462129ca3442d7e80e3a6df,65.60597288
93c603c6ec0389076b9f852f9250a231,67.19619089
94cfe2eeb9088207be40c491c2b8524e,48.10457075
94f1f3cc229ef12ee0659de4ab3b4e94,36.25579698
9515d01eb09722c5a8b03704be022bde,28.83986605
953e68b130eaa59a171dc28d594d5303,29.68131246
95708545dbe90ec7272cedc8b9fc244d,32.01799782
